patient_id,algorithm,mode,c,kappa,overshoot,steps,lr,success,clean_prob,adv_prob,confidence_drop,l2_norm,linf_norm,l0_norm
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,lesion,,,0.02,150,,0.0,0.51953125,0.515625,0.00390625,26.906677858932674,1.2944799225756656,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,random_patch,,,0.02,150,,0.0,0.51953125,0.5087890625,0.0107421875,15.328157137390846,1.1900200160285885,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,full,,,0.02,150,,0.0,0.51953125,0.5,0.01953125,222.0059730737102,1.691030731245984,150528
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,lesion,,,0.05,150,,0.0,0.51953125,0.51611328125,0.00341796875,27.120480617911692,1.30948769017485,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,random_patch,,,0.05,150,,0.0,0.51953125,0.5078125,0.01171875,17.356243995168292,1.180408843017596,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,full,,,0.05,150,,0.0,0.51953125,0.5,0.01953125,222.00794883452411,1.6910364713097135,150528
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,lesion,,,0.1,150,,0.0,0.51953125,0.51416015625,0.00537109375,29.30608126772194,1.4331313315936662,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,random_patch,,,0.1,150,,0.0,0.51953125,0.5087890625,0.0107421875,15.856148299409249,1.091082152096803,3552
72848196-fd24-4106-9c33-9c29b7a66a04,deepfool,full,,,0.1,150,,0.0,0.51953125,0.5,0.01953125,222.01158916897714,1.6910575032853135,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.01,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.01,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.01,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.1,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.1,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,0.1,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,1.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,1.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,1.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,5.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,5.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,5.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,5.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,5.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,5.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,5.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,5.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,50.0,0.0,,1000,0.05,0.0,0.51611328125,0.5,0.01611328125,200.0647151753862,1.7922630601551233,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,50.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,50.0,1.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,50.0,1.0,,1000,0.05,1.0,0.51611328125,0.49609375,0.02001953125,200.06624320894807,1.792263035245471,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,lesion,50.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,random_patch,50.0,10.0,,1000,0.05,0.0,0.51611328125,0.51611328125,0.0,0.0,0.0,0
abcb43a2-7b1d-428a-b909-e54c92acbd5b,cw,full,50.0,10.0,,1000,0.05,1.0,0.51611328125,0.49609375,0.02001953125,200.06624320894807,1.792263035245471,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,lesion,,,0.01,150,,0.0,0.51611328125,0.50146484375,0.0146484375,21.036218339433844,1.0227735772228217,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,random_patch,,,0.01,150,,0.0,0.51611328125,0.51416015625,0.001953125,17.147144719979863,1.0889363348732921,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,full,,,0.01,150,,1.0,0.51611328125,0.499755859375,0.016357421875,200.24045202436963,1.8014368308271271,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,lesion,,,0.02,150,,0.0,0.51611328125,0.50146484375,0.0146484375,21.046105514974776,1.0230665318028034,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,random_patch,,,0.02,150,,0.0,0.51611328125,0.51416015625,0.001953125,17.352494328622488,1.0947977438616427,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,full,,,0.02,150,,1.0,0.51611328125,0.499755859375,0.016357421875,200.24236261063052,1.8015269590447964,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,lesion,,,0.05,150,,0.0,0.51611328125,0.50146484375,0.0146484375,21.070922354606406,1.023447259094142,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,random_patch,,,0.05,150,,0.0,0.51611328125,0.51416015625,0.001953125,17.850862740558693,1.1145965983864576,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,full,,,0.05,150,,0.0,0.51611328125,0.5,0.01611328125,200.2395469820611,1.8014966807761479,150528
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,lesion,,,0.1,150,,0.0,0.51611328125,0.50146484375,0.0146484375,21.080869508283495,1.0230398326357693,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,random_patch,,,0.1,150,,0.0,0.51611328125,0.51416015625,0.001953125,18.117624981705255,1.168521219648358,5796
abcb43a2-7b1d-428a-b909-e54c92acbd5b,deepfool,full,,,0.1,150,,0.0,0.51611328125,0.5,0.01611328125,200.23887503520854,1.8014095076673071,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907686978078042,0.6197550702408278,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346944470415892,0.5344347064859476,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.01,0.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15360539644232,1.792263040292853,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.90768627857474,0.6197550663250085,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346938232596429,0.5344346771583266,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.01,1.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358722958086,1.7922630109798754,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.90768627857474,0.6197550663250085,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346938232596429,0.5344346771583266,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.01,10.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358722958086,1.7922630109798754,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.90768632743927,0.6197550671049982,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346939410949288,0.5344346939412189,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.1,0.0,,1000,0.05,0.0,0.50830078125,0.5,0.00830078125,163.15359062115942,1.7922630117589304,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907686280332964,0.6197550663256242,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346938199649584,0.5344346771582955,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.1,1.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358719206793,1.7922630109804054,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907686280332964,0.6197550663256242,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346938199649584,0.5344346771582955,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,0.1,10.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358719206793,1.7922630109804054,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907688052290556,0.6197550782302619,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346938963478562,0.5344346771616209,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,1.0,0.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.1535985505249,1.7922630109811901,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907687960596267,0.619755066332235,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.34693839802826,0.534434677158468,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,1.0,1.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358882227213,1.7922630109845872,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907687960596267,0.619755066332235,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.34693839802826,0.534434677158468,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,1.0,10.0,,1000,0.05,1.0,0.50830078125,0.499755859375,0.008544921875,163.15358882227213,1.7922630109845872,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,5.0,0.0,,1000,0.05,0.0,0.50830078125,0.501953125,0.00634765625,10.907700251841623,0.6197550710678936,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,5.0,0.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346942571261627,0.534434716889433,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,5.0,0.0,,1000,0.05,1.0,0.50830078125,0.498779296875,0.009521484375,163.1536186746997,1.7922630117651452,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,5.0,1.0,,1000,0.05,0.0,0.50830078125,0.50146484375,0.0068359375,10.907723184550973,0.6197550790644188,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,5.0,1.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346942983072791,0.5344346771585418,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,5.0,1.0,,1000,0.05,1.0,0.50830078125,0.498291015625,0.010009765625,163.15362366141042,1.7922630110027955,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,5.0,10.0,,1000,0.05,0.0,0.50830078125,0.50146484375,0.0068359375,10.907723184550973,0.6197550790644188,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346942983072791,0.5344346771585418,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,5.0,10.0,,1000,0.05,1.0,0.50830078125,0.498291015625,0.010009765625,163.15362366141042,1.7922630110027955,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.50830078125,0.50146484375,0.0068359375,10.907835488905212,0.6197551097526035,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.346967413714495,0.5344347250363459,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,50.0,0.0,,1000,0.05,1.0,0.50830078125,0.497802734375,0.010498046875,163.15380083963652,1.7922630133515316,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,50.0,1.0,,1000,0.05,0.0,0.50830078125,0.50048828125,0.0078125,10.90978234661015,0.6197551001532036,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,50.0,1.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.34724231000859,0.5344346914961831,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,50.0,1.0,,1000,0.05,1.0,0.50830078125,0.49169921875,0.0166015625,163.15564400041524,1.7922630230187082,150528
9954f203-ec80-45ce-85a6-fb155368370f,cw,lesion,50.0,10.0,,1000,0.05,0.0,0.50830078125,0.50048828125,0.0078125,10.90978234661015,0.6197551001532036,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,random_patch,50.0,10.0,,1000,0.05,0.0,0.50830078125,0.5078125,0.00048828125,13.34724231000859,0.5344346914961831,4440
9954f203-ec80-45ce-85a6-fb155368370f,cw,full,50.0,10.0,,1000,0.05,1.0,0.50830078125,0.49169921875,0.0166015625,163.15564400041524,1.7922630230187082,150528
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,lesion,,,0.01,150,,1.0,0.50830078125,0.499755859375,0.008544921875,10.911590831784299,0.6197545888882177,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,random_patch,,,0.01,150,,0.0,0.50830078125,0.5068359375,0.00146484375,13.585853242235666,0.5344341996715649,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,full,,,0.01,150,,1.0,0.50830078125,0.498779296875,0.009521484375,163.153615596507,1.79226253374815,150513
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,lesion,,,0.02,150,,1.0,0.50830078125,0.499755859375,0.008544921875,10.911669256904977,0.6197545888882177,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,random_patch,,,0.02,150,,0.0,0.50830078125,0.5068359375,0.00146484375,13.590811643111065,0.5344341996715649,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,full,,,0.02,150,,1.0,0.50830078125,0.498779296875,0.009521484375,163.1536184835625,1.79226253374815,150513
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,lesion,,,0.05,150,,1.0,0.50830078125,0.499755859375,0.008544921875,10.91191048354535,0.6197545888882177,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,random_patch,,,0.05,150,,0.0,0.50830078125,0.5068359375,0.00146484375,13.605988453674492,0.5344341996715649,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,full,,,0.05,150,,1.0,0.50830078125,0.498779296875,0.009521484375,163.15362731539213,1.79226253374815,150513
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,lesion,,,0.1,150,,1.0,0.50830078125,0.499755859375,0.008544921875,10.912327361467243,0.6197545888882177,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,random_patch,,,0.1,150,,0.0,0.50830078125,0.5068359375,0.00146484375,13.632077118794681,0.5344341996715649,4440
9954f203-ec80-45ce-85a6-fb155368370f,deepfool,full,,,0.1,150,,1.0,0.50830078125,0.498779296875,0.009521484375,163.15364261937705,1.79226253374815,150513
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.01,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.01,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.01,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.1,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.1,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,0.1,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,1.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,1.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,1.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,5.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,5.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,5.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,5.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,5.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,5.0,1.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,5.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,5.0,10.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.51708984375,0.51708984375,0.0,0.0,0.0,0
bf7b0977-4f77-45a7-8c03-77602f82b905,cw,full,50.0,0.0,,1000,0.05,1.0,0.51708984375,0.4990234375,0.01806640625,324.36977636227255,1.7922630231243522,150528
